"","ec5_uuid","created_at","Test","Hexagon","Plot","Species","Other_spp","Live_status","DBH","X28_Age_Taken","Code","Height.x","Cruise_tree_class","Crown_class","Conk","Blind_conk","Fork_crook","Scar","Frost_damage","Mistletoe","Rotten_bark","Dead_broken_top","Insect_damage","Fire_damage","Down_tree","Comments","Species1.x","Plot.id","Date","Species1.y","Distance","Bearing","Height.y","Age.ca","Technique","Additional.Comments"
"11","011a8441-b914-4b75-9cce-f703d8d525f6","2021-08-04T05:07:18.558Z","No, 11.28m Plot - Core Tree collection","1","1","Sx: spruce hybrid",NA,"Standing (Live)",33.3,"Yes","H1P1SIT1",32.3,"5: Mature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H1P1",NA,NA,9.17,NA,NA,NA,"SXBlue-IPAD",NA
"12","97c58340-f4d4-11eb-8b6b-43291cd259b0","2021-08-04T03:32:28.148Z","No, 11.28m Plot - Core Tree collection","1","2","Sx: spruce hybrid",NA,"Standing (Live)",38.1,"Yes","H1P2SIT1",24.2,"2: Older immature - Suspect","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H1P2",NA,NA,14.49,NA,NA,NA,"SXBlue-IPAD",NA
"13","28ad60c8-6def-460f-a802-ccb38878e5d9","2021-07-29T22:20:09.261Z","No, 11.28m Plot - Core Tree collection","15","2","Bl: subalpine fir",NA,"Standing (Live)",20,"Yes","H15P2SIT3",21.2,"1: Older Immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P2","29-Jul-21","Bl",10.41,316,21.2,"102","Bearing and distance from plot center",NA
"14","184c9e34-5939-40c1-a3e4-f1d438c1db19","2021-07-29T22:17:53.496Z","No, 11.28m Plot - Core Tree collection","15","2","Sx: spruce hybrid",NA,"Standing (Live)",29.2,"Yes","H15P2SIT1",25.4,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H15P2","29-Jul-21","Sx",10.92,262,25.4,"62","Bearing and distance from plot center",NA
"15","07fdfdad-db74-46fb-a9c0-a6fa9cc0008d","2021-07-29T22:12:29.941Z","No, 11.28m Plot - Core Tree collection","15","2","Fd: douglas-fir",NA,"Standing (Live)",22.2,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,"2: Middle 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fd","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"16","8267d01d-4feb-4aa2-ab5f-c620bf8de73d","2021-07-29T22:10:45.872Z","No, 11.28m Plot - Core Tree collection","15","2","Bl: subalpine fir",NA,"Snag (Dead) (45-90%) ",22.2,NA,NA,NA,"3: Older Immature. Dead Potential","1 (0-25% healthy)",NA,NA,"2: Middle 1/3 only","1: Bottom 1/3 only","1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,"Bl","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"17","b5f070e4-b406-4d8a-895a-933b448f1d26","2021-07-29T22:07:36.516Z","No, 11.28m Plot - Core Tree collection","15","2","Bl: subalpine fir",NA,"Standing (Live)",19.1,NA,NA,NA,"2: Older immature - Suspect","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"18","93a7e2d5-8c0a-43d0-86ac-da63bb23330b","2021-07-29T22:05:40.032Z","No, 11.28m Plot - Core Tree collection","15","2","Sx: spruce hybrid",NA,"Standing (Live)",13.6,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"19","e463740d-8931-49db-852e-c4a4002db747","2021-07-29T22:04:05.206Z","No, 11.28m Plot - Core Tree collection","15","2","Bl: subalpine fir",NA,"Standing (Live)",19.9,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"20","d7218a6c-54af-4a65-84c9-3260fc13ec9f","2021-07-29T22:03:05.326Z","No, 11.28m Plot - Core Tree collection","15","2","Bl: subalpine fir",NA,"Standing (Live)",17.3,NA,NA,NA,"1: Older Immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"21","a91609c5-8031-4d5c-9052-b26880e4477f","2021-07-29T22:01:03.625Z","No, 11.28m Plot - Core Tree collection","15","2","Bl: subalpine fir",NA,"Snag (Dead) (45-90%) ",11.2,NA,NA,NA,"9: Younger immature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,"3: Top 1/3 only",NA,NA,NA,NA,"Bl","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"22","7922d57c-03fa-4301-8055-329efa56a9ff","2021-07-29T21:58:34.771Z","No, 11.28m Plot - Core Tree collection","15","2","Sx: spruce hybrid",NA,"Standing (Live)",32.7,"Yes","H15P2SIT2",23,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H15P2","29-Jul-21","Sx",7.16,65,23,"55","Bearing and distance from plot center",NA
"23","5ed29040-915c-46c3-aa1d-444e2d91381e","2021-07-29T21:56:48.302Z","No, 11.28m Plot - Core Tree collection","15","2","Bl: subalpine fir",NA,"Standing (Live)",22.3,"Yes","H15P2SIT4",22.5,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P2","29-Jul-21","Bl",6.42,55,22.5,"59","Bearing and distance from plot center",NA
"24","6cc98c39-663e-4453-a884-129d61c4bca0","2021-07-29T21:53:44.047Z","No, 11.28m Plot - Core Tree collection","15","2","Ep: paper birch",NA,"Standing (Live)",16,NA,NA,NA,"1: Older Immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ep","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"25","968ebcba-c849-4901-8f4c-ed03e024b06a","2021-07-29T21:52:13.246Z","No, 11.28m Plot - Core Tree collection","15","2","Bl: subalpine fir",NA,"Standing (Live)",10.7,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"26","e31fcf88-08df-4bf6-9d8f-b8f641e0469c","2021-07-29T21:50:59.218Z","No, 11.28m Plot - Core Tree collection","15","2","Bl: subalpine fir",NA,"Standing (Live)",14.8,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"27","286e59aa-e08c-4522-873e-473017885188","2021-07-29T21:49:14.718Z","No, 11.28m Plot - Core Tree collection","15","2","Sx: spruce hybrid",NA,"Standing (Live)",15.2,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"28","317f3e6e-d7b9-4227-b2bd-b1ad02e27e12","2021-07-29T21:47:54.747Z","No, 11.28m Plot - Core Tree collection","15","2","Sx: spruce hybrid",NA,"Standing (Live)",58.3,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,"4: Bottom and middle",NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"29","1c3048ae-2e58-489d-b54c-3c010effa242","2021-07-29T21:45:01.316Z","No, 11.28m Plot - Core Tree collection","15","2","Ep: paper birch",NA,"Standing (Live)",11.1,NA,NA,NA,"2: Older immature - Suspect","4 (75-100% healthy)",NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ep","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"30","d62c7a9b-4da1-49f6-8ab6-0be0511a6d80","2021-07-29T21:42:50.491Z","No, 11.28m Plot - Core Tree collection","15","2","Bl: subalpine fir",NA,"Snag (Dead) (45-90%) ",17.5,NA,NA,NA,"9: Younger immature - Dead potential","1 (0-25% healthy)",NA,NA,"2: Middle 1/3 only","1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"31","ac6f39f8-d206-4205-bcba-2d8115f34a47","2021-07-29T21:41:34.683Z","No, 11.28m Plot - Core Tree collection","15","2","Bl: subalpine fir",NA,"Standing (Live)",20.9,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"32","fcd5d22f-6208-4c0e-aa99-5829061e7102","2021-07-29T21:40:03.659Z","No, 11.28m Plot - Core Tree collection","15","2","Sx: spruce hybrid",NA,"Standing (Live)",14.2,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"33","86e67db4-4dd6-4297-8e3c-1f00e3b02df0","2021-07-29T21:36:58.780Z","No, 11.28m Plot - Core Tree collection","15","2","Sx: spruce hybrid",NA,"Standing (Live)",8.5,NA,NA,NA,"8: Younger immature","2 (25-50% healthy)",NA,NA,"4: Bottom and middle",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"34","99a34065-4972-4024-8cb6-dbaa8bdad335","2021-07-29T21:34:48.852Z","No, 11.28m Plot - Core Tree collection","15","2","Sx: spruce hybrid",NA,"Standing (Live)",18.2,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"35","10e392ce-9c1b-4a81-9de2-0a3e8b342a97","2021-07-29T21:24:18.263Z","No, 11.28m Plot - Core Tree collection","15","2","Fd: douglas-fir",NA,"Down (Dead) (0-45%)",21.9,NA,NA,NA,"9: Younger immature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Less than or equal to one clean break",NA,"Fd","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"36","a6775a83-582f-4ed6-bfef-ebb2011fc2ba","2021-07-29T21:20:21.403Z","No, 11.28m Plot - Core Tree collection","15","2","Other",NA,"Down (Dead) (0-45%)",40.2,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G: More than one clean break OR more shattered Break ",NA,"Other","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"37","da695703-9b64-48f1-ad25-6535876958d9","2021-07-29T21:19:23.463Z","No, 11.28m Plot - Core Tree collection","15","2","Fd: douglas-fir",NA,"Down (Dead) (0-45%)",63,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G: More than one clean break OR more shattered Break ",NA,"Fd","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"38","b82d9aa9-f481-45f0-b02e-1de2d659fd57","2021-07-29T21:16:12.943Z","No, 11.28m Plot - Core Tree collection","15","2","Other",NA,"Down (Dead) (0-45%)",30.2,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G: More than one clean break OR more shattered Break ",NA,"Other","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"39","90280300-e7b9-46a1-9559-5cc6a9b3d854","2021-07-29T21:13:57.672Z","No, 11.28m Plot - Core Tree collection","15","2","Fd: douglas-fir",NA,"Down (Dead) (0-45%)",60,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Less than or equal to one clean break",NA,"Fd","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"40","d66bc1e8-e22b-4d38-bb23-3460195cfcfa","2021-07-29T21:12:13.264Z","No, 11.28m Plot - Core Tree collection","15","2","Fd: douglas-fir",NA,"Down (Dead) (0-45%)",57.5,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Less than or equal to one clean break",NA,"Fd","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"41","dbeb1f8f-3908-4a00-904c-4f2f6d560e06","2021-07-29T21:08:10.221Z","No, 11.28m Plot - Core Tree collection","15","2","Fd: douglas-fir",NA,"Down (Dead) (0-45%)",67,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Less than or equal to one clean break",NA,"Fd","H15P2",NA,NA,NA,NA,NA,NA,NA,NA
"42","b70ff7ec-2894-4706-8bcd-843e4aae475d","2021-07-29T17:09:28.122Z","No, 11.28m Plot - Core Tree collection","15","1","Other",NA,"Down (Dead) (0-45%)",68,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Less than or equal to one clean break",NA,"Other","H15P1",NA,NA,NA,NA,NA,NA,NA,NA
"43","c73836f4-d7bb-46b6-9eb8-f7686f6b5ef0","2021-07-29T17:08:16.252Z","No, 11.28m Plot - Core Tree collection","15","1","Sx: spruce hybrid",NA,"Down (Dead) (0-45%)",58,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Less than or equal to one clean break",NA,"Sx","H15P1",NA,NA,NA,NA,NA,NA,NA,NA
"44","4cf9bc81-0aca-4f8d-8780-44a2d1e66bc6","2021-07-29T17:07:06.383Z","No, 11.28m Plot - Core Tree collection","15","1","Other",NA,"Down (Dead) (0-45%)",34.2,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G: More than one clean break OR more shattered Break ",NA,"Other","H15P1",NA,NA,NA,NA,NA,NA,NA,NA
"45","a0183275-9015-4776-8ca8-e3234d3fde09","2021-07-29T17:03:56.239Z","No, 11.28m Plot - Core Tree collection","15","1","Bl: subalpine fir",NA,"Down (Dead) (0-45%)",28.3,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G: More than one clean break OR more shattered Break ",NA,"Bl","H15P1",NA,NA,NA,NA,NA,NA,NA,NA
"46","dabe1c88-57c6-4b74-a5a7-30315b8ad4f3","2021-07-29T16:59:37.122Z","No, 11.28m Plot - Core Tree collection","15","1","Sx: spruce hybrid",NA,"Down (Dead) (0-45%)",34.2,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G: More than one clean break OR more shattered Break ",NA,"Sx","H15P1",NA,NA,NA,NA,NA,NA,NA,NA
"47","2baa5cc8-7d4f-4be5-bf2c-3afdfeb6ba70","2021-07-29T16:58:28.681Z","No, 11.28m Plot - Core Tree collection","15","1","Bl: subalpine fir",NA,"Down (Dead) (0-45%)",35.8,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Less than or equal to one clean break",NA,"Bl","H15P1",NA,NA,NA,NA,NA,NA,NA,NA
"48","6d830459-97a1-4b35-b19b-888fe4a6f63e","2021-07-29T16:55:43.042Z","No, 11.28m Plot - Core Tree collection","15","1","Other","Unknown","Down (Dead) (0-45%)",49.9,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G: More than one clean break OR more shattered Break ",NA,"Other","H15P1",NA,NA,NA,NA,NA,NA,NA,NA
"49","93b7a20d-15b1-4d9f-9664-d32a4cb15b43","2021-07-29T16:53:40.147Z","No, 11.28m Plot - Core Tree collection","15","1","Fd: douglas-fir",NA,"Standing (Live)",35.4,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fd","H15P1",NA,NA,NA,NA,NA,NA,NA,NA
"50","6a77df97-6829-4e5d-ad0e-4a3c0966d394","2021-07-29T16:50:03.662Z","No, 11.28m Plot - Core Tree collection","15","1","Bl: subalpine fir",NA,"Standing (Live)",8.5,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P1",NA,NA,NA,NA,NA,NA,NA,NA
"51","0d70f508-9541-4322-8729-460ce4511d53","2021-07-29T16:47:35.334Z","No, 11.28m Plot - Core Tree collection","15","1","Bl: subalpine fir",NA,"Standing (Live)",31.9,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P1",NA,NA,NA,NA,NA,NA,NA,NA
"52","87d11abc-f6aa-406d-99ab-13da00a7d935","2021-07-29T16:44:38.101Z","No, 11.28m Plot - Core Tree collection","15","1","Bl: subalpine fir",NA,"Standing (Live)",27.1,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,"1: Bottom 1/3 only","1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P1",NA,NA,NA,NA,NA,NA,NA,NA
"53","9c9d3d58-44d5-4f49-8947-bea8bb229eb0","2021-07-29T16:39:16.583Z","No, 11.28m Plot - Core Tree collection","15","1","Sx: spruce hybrid",NA,"Standing (Live)",36.7,"Yes","H15P1SIT2",26.3,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H15P1","28-Jul-21","Sx",17.16,3,26.3,"64","Bearing and distance from plot center",NA
"54","b3acd975-58b8-43f4-9b62-216f8ef02118","2021-07-29T16:34:25.550Z","No, 11.28m Plot - Core Tree collection","15","1","Bl: subalpine fir",NA,"Standing (Live)",27.5,"Yes","H15P1SIT3",23.8,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P1","28-Jul-21","Bl",8.93,71,23.8,"59","Bearing and distance from plot center",NA
"55","9c5c55f5-d93c-42a3-8b31-b678d3720597","2021-07-29T16:30:47.719Z","No, 11.28m Plot - Core Tree collection","15","1","Bl: subalpine fir",NA,"Standing (Live)",26.7,"Yes","H15P1SIT1",22.9,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H15P1","28-Jul-21","Bl",12.8,224,22.9,"52","Bearing and distance from plot center",NA
"56","407df27b-98a1-4ba0-b7a7-c51c56e7c5c1","2021-07-29T16:27:41.950Z","No, 11.28m Plot - Core Tree collection","15","1","Sx: spruce hybrid",NA,"Standing (Live)",29.5,"Yes","H15P1SIT4",24,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H15P1","28-Jul-21","Sx",3.99,322,24,"53","Bearing and distance from plot center",NA
"57","6358dff4-e22d-4377-9e6a-883ff366f753","2021-07-09T19:58:13.367Z","No, 11.28m Plot - Core Tree collection","11","3","Bl: subalpine fir",NA,"Snag (Dead) (45-90%) ",9.4,NA,NA,NA,"8: Younger immature","1 (0-25% healthy)",NA,NA,NA,NA,"4: Bottom and middle",NA,NA,NA,NA,NA,NA,NA,"Bl","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"58","2e1919d8-21b9-4272-90f1-7eb224cee73e","2021-07-09T19:56:38.765Z","No, 11.28m Plot - Core Tree collection","11","3","Bl: subalpine fir",NA,"Standing (Live)",8.1,NA,NA,NA,"8: Younger immature","2 (25-50% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"59","bef39c8c-aa03-4b58-a041-cbbe2e3a91f3","2021-07-09T19:55:51.509Z","No, 11.28m Plot - Core Tree collection","11","3","Sx: spruce hybrid",NA,"Standing (Live)",16.9,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"60","53c0595d-5cea-47c2-a7da-79d7e935e2dd","2021-07-09T19:55:07.498Z","No, 11.28m Plot - Core Tree collection","11","3","Sx: spruce hybrid",NA,"Standing (Live)",27.5,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"61","c39f4ae7-8b7a-428f-bc82-724094cf84ca","2021-07-09T19:49:17.299Z","No, 11.28m Plot - Core Tree collection","11","3","Bl: subalpine fir",NA,"Standing (Live)",31.5,"Yes","H11P3SIT3",26.8,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Out of 11.28 radius plot","Bl","H11P3","09-Jul-21","Bl",18.83,103,23,"73","Bearing and distance from plot center",NA
"62","16346012-ae26-4052-b429-6e8a685a3ac6","2021-07-09T19:47:34.123Z","No, 11.28m Plot - Core Tree collection","11","3","Sx: spruce hybrid",NA,"Standing (Live)",38.2,"Yes","H11P3SIT2",27.3,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H11P3","09-Jul-21","Sx",9.91,188,28.3,"62","Bearing and distance from plot center",NA
"63","da572e15-e84c-4e8b-a9b2-e267523f227b","2021-07-09T19:46:39.290Z","No, 11.28m Plot - Core Tree collection","11","3","Bl: subalpine fir",NA,"Standing (Live)",25,"Yes","H11P3SIT5",22.9,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H11P3","09-Jul-21","Bl",8.39,199,22.9,"70","Bearing and distance from plot center",NA
"64","2fd88871-ed25-44a3-a88b-59f934c09377","2021-07-09T19:44:56.859Z","No, 11.28m Plot - Core Tree collection","11","3","Sx: spruce hybrid",NA,"Standing (Live)",35.5,"Yes","H11P3SIT1",27.2,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H11P3","09-Jul-21","Sx",8.29,263,27.2,"59","Bearing and distance from plot center",NA
"65","3f3e69bb-3854-4d46-9650-cda53d3351df","2021-07-09T19:43:00.203Z","No, 11.28m Plot - Core Tree collection","11","3","Bl: subalpine fir",NA,"Standing (Live)",12.5,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"66","027e12bd-93ac-4830-bf62-86cf665eb246","2021-07-09T19:42:28.144Z","No, 11.28m Plot - Core Tree collection","11","3","Bl: subalpine fir",NA,"Standing (Live)",30.1,NA,NA,NA,"1: Older Immature","4 (75-100% healthy)",NA,NA,NA,"2: Middle 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"67","62ebdee4-c762-466c-bffe-54266ed6fa79","2021-07-09T19:41:29.591Z","No, 11.28m Plot - Core Tree collection","11","3","Bl: subalpine fir",NA,"Standing (Live)",17.7,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"68","b6d44569-961d-4b91-bb23-d5a9ddaba5d8","2021-07-09T19:39:32.021Z","No, 11.28m Plot - Core Tree collection","11","3","Sx: spruce hybrid",NA,"Standing (Live)",40.6,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"69","1bbf69a2-45f3-405c-a40c-79cadbed1039","2021-07-09T19:37:36.827Z","No, 11.28m Plot - Core Tree collection","11","3","Bl: subalpine fir",NA,"Standing (Live)",12.4,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"70","29262f41-bd93-4295-b243-5d4f0a03f7bb","2021-07-09T19:36:31.083Z","No, 11.28m Plot - Core Tree collection","11","3","Bl: subalpine fir",NA,"Standing (Live)",7.9,NA,NA,NA,"8: Younger immature","2 (25-50% healthy)",NA,NA,NA,NA,NA,NA,NA,"3: Top 1/3 only",NA,NA,NA,NA,"Bl","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"71","a2afac40-553d-43c7-965d-c114c273adbf","2021-07-09T19:35:43.766Z","No, 11.28m Plot - Core Tree collection","11","3","Sx: spruce hybrid",NA,"Standing (Live)",31.8,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"72","2637c149-2606-4c9d-ae61-d3cd7fc9e71c","2021-07-09T19:34:26.290Z","No, 11.28m Plot - Core Tree collection","11","3","Bl: subalpine fir",NA,"Standing (Live)",8,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"73","ec4c098d-2c8d-4f32-8ad4-24a36017a841","2021-07-09T19:33:57.603Z","No, 11.28m Plot - Core Tree collection","11","3","Sx: spruce hybrid",NA,"Standing (Live)",8.6,NA,NA,NA,"8: Younger immature","2 (25-50% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"74","0699f8b2-02eb-437b-9536-e5f06ab15201","2021-07-09T19:31:29.311Z","No, 11.28m Plot - Core Tree collection","11","3","Sx: spruce hybrid",NA,"Standing (Live)",25.1,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
"75","0277d26f-9b49-4819-be36-369bea818a58","2021-07-09T19:27:17.271Z","No, 11.28m Plot - Core Tree collection","11","3","Bl: subalpine fir",NA,"Snag (Dead) (45-90%) ",14.8,NA,NA,NA,"8: Younger immature","1 (0-25% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,"5: Top and middle","3: Grey Attach (Balsam, White, Yellow or Lodgepole Pine)",NA,NA,NA,"Bl","H11P3",NA,NA,NA,NA,NA,NA,NA,NA
